,subject,sentence,output
954,Congress,The question we here in Congress must ask is whether we're prepared to turn a blind eye to a president's obstruction.,NEUTRAL
955,Congress,But this attempt to hide key information from Congress was only the first sign of what was to come.,NEGATIVE
956,Congress,"In the history of the Intelligence Community Whistleblower Protection Act, no credible and urgent complaint had ever, ever been withheld from Congress, not ever before.",NEUTRAL
957,the White House,It began when the White House sought to conceal the record of Donald Trump's July 25 call with the President of Ukraine by placing it on a highly classified system.,NEGATIVE
958,the White House,"Recent court ordered releases under the Freedom of Information Act as well as disclosures to the media have further demonstrated that the White House, OMB, State Department and other agencies are actively withholding highly relevant documents that could further implicate the President and his subordinates.",NEGATIVE
959,the White House,"At President Trump's direction, the White House itself released -- refused to produce a single document or record in response to a House subpoena that remains in full force and effect and it continues to withhold with all those documents from Congress and from the American people.",NEGATIVE
960,the White House,But it is not just the White House.,NEUTRAL
961,the White House,"Actually, with the Senate Watergate investigation, President Nixon said, and this is a quote, ""all members of the White House staff will appear voluntarily when requested by the committee.",NEUTRAL
962,the White House,"First, Mr. Cipollone's letter of October 8 was an official directive from the White House.",NEUTRAL
963,the White House,"But remember, that October 8th letter from the White House counsel sent to the Speaker stating that the President's position of total defiance.",NEGATIVE
964,the White House,"But on the day of Mr. Mulvaney's scheduled deposition, the White House sent a letter to his personal attorney.",NEUTRAL
965,the White House,"As just discussed in the letter to the Speaker of the House, the White House counsel said that President Trump, quote, ""cannot permit his administration to participate.",NEUTRAL
966,the White House,"Instead, the White House tried to keep the fact of the freeze secret.",NEGATIVE
967,the White House,"On October 8th, the White House sent a letter to Speaker Nancy Pelosi informing her that President Trump would seek to completely obstruct the impeachment inquiry.",NEGATIVE
968,Ukraine,"As you've heard over the past few days, key witnesses, including Dr. Hill, Lieutenant Colonel Vindman, said they were concerned by President Trump's efforts to pressure Ukraine.",NEGATIVE
969,Ukraine,"Now, according to the testimony in the House, which was reinforced by emails, recently revealed through the Freedom of Information Act lawsuits, OMB was just sinful to the President's hold on security assistance to Ukraine.",NEGATIVE
970,Senate," Chad, the Senate controls the cameras and the feed of what we see inside the Senate chamber during the trial.",NEUTRAL
971,Senate,We're still looking at the Senate floor.,NEUTRAL
972,Senate," The Senate Republican whip, says Schumer's focus is really on Senate races in November.",NEUTRAL
973,Senate,So I ask consent the Senate stand in recess until that time.,NEUTRAL
974,Senate,I'm not going to predict what the Senate does.,NEUTRAL
975,Trump,"Today, President Trump left to his counsel's defense.",NEUTRAL
976,Trump," President Trump's news conference kept a day and a half of meetings with world leaders and business executives in Davos, meetings he and his team claimed along with new trade deals will boost America's economic prosperity.",POSITIVE
977,Trump," Lead impeachment manager, Adam Schiff laying out the case against President Trump, and appealing to senators to keep their focus on this urgent matter.",NEGATIVE
978,Trump,"""BREAKING TONIGHT"" as opening arguments began in the Senate impeachment trial of President Trump.",NEUTRAL
979,Trump,"Also, ""BREAKING TONIGHT"", President Trump has just landed.",NEUTRAL
980,Trump,"During the July 25th call, President Trump also repeatedly press the Ukrainian president to coordinate with his personal attorney, Rudolph Giuliani.",NEUTRAL
981,Trump,"""Today, President Donald J. Trump spoke by telephone with President Volodymyr Zelensky of Ukraine to congratulate him on his recent -- ""(CROSSTALK)",NEUTRAL
982,Trump,"The complete conversation, however, between President Trump and President Zelensky that we just outlined offers powerful evidence that President Trump abused his power and solicited foreign interference in the 2016 election.",NEGATIVE
983,Trump,President Trump poke them in the eye just a little harder.(BEGIN VIDEOTAPE),NEGATIVE
984,Trump,"On the July 25th call, President Trump also suggested that President Zelensky speak with the Attorney General William Barr about the -- two fake investigations that the president sought.",NEGATIVE
985,Trump,It is direct evidence that President Donald John Trump corruptly abused his power and solicited foreign interference in the 2020 election.,NEGATIVE
986,House,"In the House, obviously, in these committee hearings, the president's lawyers were not there.",NEUTRAL
987,House,"On the other side, House Democrats are now in the early hours making their case for conviction.(BEGIN VIDEOTAPE)",NEUTRAL
988,House,We'll head back in as the House managers continue to make that case.,NEUTRAL
989,Democrats,"On the other side, House Democrats are now in the early hours making their case for conviction.(BEGIN VIDEOTAPE)",NEUTRAL
990,Democrats,"I think that this, to Jonathan's point, this is a point where Democrats who have not been taking Bernie seriously all this time really do need to look at him and evaluate him in the lens as a serious potential nominee for the party.",NEUTRAL
991,Democrats,Democrats began their presentation about five hours ago and have a total of 24 hours to deliver this opening argument.,NEUTRAL
992,Democrats," Hawley says if Democrats are trying to convince Republican senators to convict the president, they took a step back last night, Bret.",NEGATIVE
993,Democrats," The long way, included witnesses that Democrats had been arguing to hear from.",NEUTRAL
994,Democrats," So, my final thought is that the Democrats who think the so-called moderate, even though they are conservative people, moderate republicans are going to save them in this impeachment trial, I don't think it will happen.",NEGATIVE
995,Democrats,"Democrats get up to 24 hours to lay out their case against the president, and then attorneys for President Trump will take over.",NEUTRAL
996,Zelensky,The official readout did not mention the Oval Office meeting sought by President Zelensky.,NEUTRAL
997,Zelensky,"By the time the call took place, President Zelensky understood Giuliani's connection to the shakedown scheme.",NEGATIVE
998,Zelensky,Zelensky informed President Trump that one of his aides spoke with Mr. Giuliani just recently and we are hoping very much that Mr. Giuliani will be able to travel to Ukraine and we will meet once he comes.,NEUTRAL
999,Zelensky,"On the July 25th call, President Trump also suggested that President Zelensky speak with the Attorney General William Barr about the -- two fake investigations that the president sought.",NEUTRAL
1000,Zelensky,"President Trump and President Zelensky discussed ways to strengthen the relationship between the United States and Ukraine, including energy and economic cooperation.",NEUTRAL
1001,Zelensky,"""Today, President Donald J. Trump spoke by telephone with President Volodymyr Zelensky of Ukraine to congratulate him on his recent -- ""(CROSSTALK)",NEUTRAL
1002,Zelensky,"The complete conversation, however, between President Trump and President Zelensky that we just outlined offers powerful evidence that President Trump abused his power and solicited foreign interference in the 2016 election.",NEUTRAL
1003,Zelensky,"Official White House call readout, July 25th, 2019.""Today, President Donald J. Trump spoke by telephone with President Volodymyr Zelensky of Ukraine to congratulate him on his recent election.",NEUTRAL
1004,Trump, I don't buy this idea that Trump's conversation here was completely and totally selfless.,NEGATIVE
1005,Trump,But President Trump went further.,NEUTRAL
1006,Trump,Trump just signed a climate deal committing to plant a trillion trees.,POSITIVE
1007,Trump,"We know how this ends and so do the Dems, you can guarantee when Trump's acquitted they will howl that the fix was another abuse of power, but they're hoping they wounded him enough so one of their sorry candidates can finish him off.",NEGATIVE
1008,Trump,President Trump's tweets cause iguanas to fall off the trees in shock.,NEUTRAL
1009,Trump,"And second, President Trump withheld a long sought after White House meeting.(END VIDEO CLIP)",NEGATIVE
1010,Trump,D.C. is just a fat-bloated cat trying to hack up an orange furball called Trump.[LAUGHTER],NEGATIVE
1011,Trump,"And like every sin that they pin on Trump, it's always something that will happen in the future, but never does.",NEGATIVE
1012,Democrats,"All the Democrats get together, one team, all 46 or 12 that are left, form one person, and then that's your best shot.",NEUTRAL
1013,Democrats,"So I think that the way the Democrats talked about and treated the Second Amendment rally completely proves that the way they're talking about impeachment is BS.Now, before I go further, I just want to say I don't necessarily love the way that all Republicans have been talking about it either.",NEGATIVE
